frame,timestamp_sec,track_id,class,confidence,x1,y1,x2,y2
3705,123.70,449,boneka-asli,0.7540,1238,341,1919,1079
3706,123.73,448,boneka-dummy,0.8416,539,278,1269,1079
3706,123.73,449,boneka-asli,0.7540,1264,367,1919,1079
3707,123.77,448,boneka-dummy,0.8416,574,301,1288,1079
3707,123.77,449,boneka-asli,0.7540,1288,390,1919,1079
3708,123.80,448,boneka-dummy,0.8416,611,323,1308,1079
3708,123.80,449,boneka-asli,0.7540,1310,415,1919,1079
3709,123.83,448,boneka-dummy,0.8416,643,345,1323,1079
3709,123.83,449,boneka-asli,0.7540,1328,434,1919,1079
3710,123.87,448,boneka-dummy,0.8416,673,361,1342,1079
3710,123.87,449,boneka-asli,0.7540,1344,449,1919,1079
3711,123.90,448,boneka-dummy,0.8416,707,372,1368,1079
3711,123.90,449,boneka-asli,0.7540,1361,463,1919,1079
3712,123.93,448,boneka-dummy,0.8416,737,381,1393,1079
3712,123.93,449,boneka-asli,0.7540,1379,473,1919,1079
3713,123.97,448,boneka-dummy,0.8416,766,385,1422,1079
3713,123.97,449,boneka-asli,0.7540,1394,478,1919,1079
3714,124.00,448,boneka-dummy,0.8416,796,387,1451,1079
3714,124.00,449,boneka-asli,0.7540,1409,477,1919,1079
3715,124.03,448,boneka-dummy,0.8416,826,388,1480,1079
3715,124.03,449,boneka-asli,0.7540,1423,476,1919,1079
3716,124.07,448,boneka-dummy,0.8416,853,386,1507,1079
3716,124.07,449,boneka-asli,0.7540,1438,474,1919,1080
3717,124.10,448,boneka-dummy,0.8416,879,384,1533,1080
3717,124.10,449,boneka-asli,0.7540,1453,473,1919,1080
3717,124.10,463,boneka-dummy,0.8403,0,541,917,1080
3718,124.13,448,boneka-dummy,0.8416,900,378,1556,1080
3718,124.13,449,boneka-asli,0.7540,1467,471,1919,1080
3718,124.13,463,boneka-dummy,0.8403,0,521,947,1080
3719,124.17,448,boneka-dummy,0.8416,923,372,1579,1080
3719,124.17,449,boneka-asli,0.7540,1483,473,1919,1080
3719,124.17,463,boneka-dummy,0.8403,0,500,984,1080
3720,124.20,448,boneka-dummy,0.8416,948,368,1603,1080
3720,124.20,449,boneka-asli,0.7540,1498,476,1919,1080
3720,124.20,463,boneka-dummy,0.8403,0,482,1014,1080
3721,124.23,448,boneka-dummy,0.8416,973,364,1624,1079
3721,124.23,449,boneka-asli,0.7540,1511,474,1919,1080
3722,124.27,448,boneka-dummy,0.8416,997,361,1640,1075
3722,124.27,449,boneka-asli,0.7540,1524,473,1919,1080
3722,124.27,463,boneka-dummy,0.8403,18,456,1076,1079
3723,124.30,448,boneka-dummy,0.8416,1022,359,1653,1064
3723,124.30,449,boneka-asli,0.7540,1537,475,1919,1080
3724,124.34,448,boneka-dummy,0.8416,1048,357,1662,1047
3724,124.34,449,boneka-asli,0.7540,1549,473,1919,1080
3725,124.37,448,boneka-dummy,0.8416,1072,355,1674,1033
3725,124.37,449,boneka-asli,0.7540,1562,472,1919,1078
3725,124.37,463,boneka-dummy,0.8403,91,427,1189,1077
3726,124.40,448,boneka-dummy,0.8416,1098,357,1687,1022
3726,124.40,449,boneka-asli,0.7540,1577,473,1919,1075
3727,124.44,448,boneka-dummy,0.8416,1120,363,1697,1016
3727,124.44,449,boneka-asli,0.7540,1596,483,1919,1074
3728,124.47,448,boneka-dummy,0.8416,1146,374,1707,1007
3728,124.47,449,boneka-asli,0.7540,1614,495,1919,1073
3729,124.50,448,boneka-dummy,0.8416,1174,385,1720,1000
3729,124.50,449,boneka-asli,0.7540,1630,504,1919,1069
3730,124.54,448,boneka-dummy,0.8416,1197,395,1731,994
3730,124.54,449,boneka-asli,0.7540,1644,512,1919,1060
3731,124.57,448,boneka-dummy,0.8416,1215,402,1742,992
3731,124.57,449,boneka-asli,0.7540,1660,516,1920,1052
3732,124.60,448,boneka-dummy,0.8416,1237,407,1757,987
3732,124.60,449,boneka-asli,0.7540,1677,518,1920,1040
3732,124.60,463,boneka-dummy,0.8403,274,437,1338,1077
3732,124.60,464,boneka-asli,0.7060,27,295,239,1070
3733,124.64,448,boneka-dummy,0.8416,1265,410,1774,978
3733,124.64,449,boneka-asli,0.7540,1697,541,1920,1029
3733,124.64,463,boneka-dummy,0.8403,382,442,1422,1077
3733,124.64,464,boneka-asli,0.7060,39,272,254,1055
3734,124.67,448,boneka-dummy,0.8416,1286,413,1791,973
3734,124.67,463,boneka-dummy,0.8403,455,445,1474,1078
3734,124.67,464,boneka-asli,0.7060,58,256,282,1057
3734,124.67,465,boneka-asli,0.6626,235,595,1019,1080
3735,124.70,448,boneka-dummy,0.8416,1310,416,1809,966
3735,124.70,463,boneka-dummy,0.8403,528,448,1523,1078
3735,124.70,464,boneka-asli,0.7060,87,252,311,1032
3735,124.70,465,boneka-asli,0.6626,287,597,1065,1080
3735,124.70,466,boneka-asli,0.6330,218,598,657,1074
3736,124.74,448,boneka-dummy,0.8416,1336,419,1831,965
3736,124.74,463,boneka-dummy,0.8403,601,452,1569,1078
3736,124.74,464,boneka-asli,0.7060,113,254,343,1021
3736,124.74,465,boneka-asli,0.6626,359,594,1136,1080
3737,124.77,448,boneka-dummy,0.8416,1362,422,1855,964
3737,124.77,463,boneka-dummy,0.8403,675,455,1614,1078
3737,124.77,464,boneka-asli,0.7060,140,259,375,999
3737,124.77,465,boneka-asli,0.6626,419,590,1192,1080
3738,124.80,448,boneka-dummy,0.8416,1381,424,1879,974
3738,124.80,463,boneka-dummy,0.8403,741,455,1654,1078
3738,124.80,464,boneka-asli,0.7060,171,264,415,981
3738,124.80,466,boneka-asli,0.6330,284,594,727,1077
3739,124.84,448,boneka-dummy,0.8416,1404,424,1893,963
3739,124.84,463,boneka-dummy,0.8403,795,452,1686,1079
3739,124.84,464,boneka-asli,0.7060,214,267,465,959
3740,124.87,448,boneka-dummy,0.8416,1431,423,1906,946
3740,124.87,463,boneka-dummy,0.8403,830,447,1706,1079
3740,124.87,464,boneka-asli,0.7060,257,267,512,925
3741,124.90,448,boneka-dummy,0.8416,1453,422,1913,931
3741,124.90,463,boneka-dummy,0.8403,854,439,1722,1079
3741,124.90,464,boneka-asli,0.7060,301,266,563,900
3741,124.90,466,boneka-asli,0.6330,447,587,897,1078
3742,124.94,448,boneka-dummy,0.8416,1473,419,1916,916
3742,124.94,463,boneka-dummy,0.8403,876,430,1738,1079
3742,124.94,464,boneka-asli,0.7060,342,262,613,883
3742,124.94,466,boneka-asli,0.6330,552,582,1006,1074
3743,124.97,448,boneka-dummy,0.8416,1491,416,1918,902
3743,124.97,463,boneka-dummy,0.8403,897,420,1754,1079
3743,124.97,464,boneka-asli,0.7060,376,258,658,867
3743,124.97,466,boneka-asli,0.6330,620,580,1075,1068
3744,125.00,448,boneka-dummy,0.8416,1499,410,1919,903
3744,125.00,463,boneka-dummy,0.8403,915,404,1776,1079
3744,125.00,464,boneka-asli,0.7060,406,252,701,859
3744,125.00,466,boneka-asli,0.6330,704,574,1146,1052
3745,125.04,448,boneka-dummy,0.8416,1515,403,1919,886
3745,125.04,463,boneka-dummy,0.8403,930,394,1788,1079
3745,125.04,464,boneka-asli,0.7060,430,243,735,845
3745,125.04,466,boneka-asli,0.6330,769,565,1195,1032
3746,125.07,448,boneka-dummy,0.8416,1528,394,1919,871
3746,125.07,463,boneka-dummy,0.8403,940,381,1799,1079
3746,125.07,464,boneka-asli,0.7060,451,232,764,825
3746,125.07,466,boneka-asli,0.6330,803,550,1225,1015
3747,125.10,448,boneka-dummy,0.8416,1539,383,1919,866
3747,125.10,463,boneka-dummy,0.8403,940,369,1802,1079
3747,125.10,464,boneka-asli,0.7060,466,221,788,813
3747,125.10,466,boneka-asli,0.6330,835,533,1255,1000
3748,125.14,448,boneka-dummy,0.8416,1532,374,1919,886
3748,125.14,463,boneka-dummy,0.8403,925,336,1813,1079
3748,125.14,466,boneka-asli,0.6330,865,526,1268,979
3749,125.17,448,boneka-dummy,0.8416,1549,363,1919,874
3749,125.17,463,boneka-dummy,0.8403,916,320,1811,1079
3749,125.17,464,boneka-asli,0.7060,488,207,814,787
3749,125.17,465,boneka-asli,0.6626,924,668,1556,1079
3749,125.17,466,boneka-asli,0.6330,893,514,1279,954
3750,125.20,448,boneka-dummy,0.8416,1571,352,1919,854
3750,125.20,463,boneka-dummy,0.8403,915,307,1813,1079
3750,125.20,466,boneka-asli,0.6330,905,504,1276,931
3751,125.24,448,boneka-dummy,0.8416,1586,337,1919,841
3751,125.24,463,boneka-dummy,0.8403,915,296,1813,1079
3751,125.24,464,boneka-asli,0.7060,505,185,838,761
3751,125.24,466,boneka-asli,0.6330,920,491,1277,907
3752,125.27,448,boneka-dummy,0.8416,1597,332,1919,837
3752,125.27,463,boneka-dummy,0.8403,914,281,1815,1079
3752,125.27,464,boneka-asli,0.7060,510,166,854,748
3752,125.27,468,boneka-asli,0.5954,256,616,661,1080
3753,125.30,448,boneka-dummy,0.8416,1607,318,1919,807
3753,125.30,463,boneka-dummy,0.8403,911,266,1815,1079
3753,125.30,464,boneka-asli,0.7060,511,148,862,729
3753,125.30,468,boneka-asli,0.5954,285,604,701,1080
3754,125.34,448,boneka-dummy,0.8416,1613,302,1919,792
3754,125.34,463,boneka-dummy,0.8403,908,251,1813,1079
3754,125.34,468,boneka-asli,0.5954,305,587,739,1080
3755,125.37,448,boneka-dummy,0.8416,1619,288,1919,769
3755,125.37,463,boneka-dummy,0.8403,904,234,1812,1079
3755,125.37,468,boneka-asli,0.5954,335,576,784,1080
3756,125.40,448,boneka-dummy,0.8416,1624,276,1919,746
3756,125.40,463,boneka-dummy,0.8403,906,220,1803,1067
3756,125.40,464,boneka-asli,0.7060,518,122,863,681
3757,125.44,448,boneka-dummy,0.8416,1625,261,1919,729
3757,125.44,463,boneka-dummy,0.8403,887,175,1813,1068
3757,125.44,464,boneka-asli,0.7060,517,102,864,652
3757,125.44,468,boneka-asli,0.5954,321,570,779,1079
3758,125.47,448,boneka-dummy,0.8416,1614,246,1919,741
3758,125.47,463,boneka-dummy,0.8403,877,151,1808,1068
3758,125.47,464,boneka-asli,0.7060,514,85,866,634
3759,125.50,448,boneka-dummy,0.8416,1620,241,1919,720
3759,125.50,463,boneka-dummy,0.8403,884,144,1791,1050
3759,125.50,464,boneka-asli,0.7060,513,71,865,612
3759,125.50,468,boneka-asli,0.5954,292,545,775,1078
3760,125.54,448,boneka-dummy,0.8416,1628,237,1919,689
3760,125.54,463,boneka-dummy,0.8403,895,141,1777,1034
3760,125.54,468,boneka-asli,0.5954,281,547,766,1078
3761,125.57,448,boneka-dummy,0.8416,1632,222,1919,664
3761,125.57,463,boneka-dummy,0.8403,879,112,1775,1034
3761,125.57,464,boneka-asli,0.7060,507,51,860,587
3761,125.57,468,boneka-asli,0.5954,257,539,751,1078
3761,125.57,471,boneka-asli,0.5779,1244,542,1920,1080
3762,125.60,448,boneka-dummy,0.8416,1633,206,1919,650
3762,125.60,463,boneka-dummy,0.8403,867,95,1763,1031
3762,125.60,464,boneka-asli,0.7060,501,37,857,572
3762,125.60,471,boneka-asli,0.5779,1288,606,1920,1080
3763,125.64,448,boneka-dummy,0.8416,1617,194,1919,679
3763,125.64,463,boneka-dummy,0.8403,861,89,1744,1021
3763,125.64,464,boneka-asli,0.7060,494,27,854,562
3763,125.64,471,boneka-asli,0.5779,1255,568,1920,1079
3764,125.67,448,boneka-dummy,0.8416,1607,185,1919,694
3764,125.67,463,boneka-dummy,0.8403,842,91,1697,1005
3764,125.67,464,boneka-asli,0.7060,490,20,850,549
3765,125.70,448,boneka-dummy,0.8416,1609,180,1919,681
3765,125.70,463,boneka-dummy,0.8403,824,93,1652,992
3765,125.70,464,boneka-asli,0.7060,484,17,843,539
3765,125.70,471,boneka-asli,0.5779,1224,526,1920,1072
3766,125.74,448,boneka-dummy,0.8416,1617,180,1916,653
3766,125.74,463,boneka-dummy,0.8403,807,94,1615,984
3766,125.74,464,boneka-asli,0.7060,477,14,839,534
3766,125.74,471,boneka-asli,0.5779,1254,582,1920,1072
3767,125.77,448,boneka-dummy,0.8416,1621,172,1914,629
3767,125.77,463,boneka-dummy,0.8403,797,91,1588,976
3767,125.77,464,boneka-asli,0.7060,471,11,836,532
3767,125.77,468,boneka-asli,0.5954,170,531,676,1078
3767,125.77,471,boneka-asli,0.5779,1229,550,1920,1072
3768,125.80,448,boneka-dummy,0.8416,1623,164,1912,609
3768,125.80,463,boneka-dummy,0.8403,809,87,1584,959
3768,125.80,464,boneka-asli,0.7060,464,8,835,536
3768,125.80,468,boneka-asli,0.5954,110,517,635,1078
3768,125.80,471,boneka-asli,0.5779,1207,516,1920,1073
3769,125.84,448,boneka-dummy,0.8416,1622,155,1912,599
3769,125.84,463,boneka-dummy,0.8403,822,82,1587,944
3769,125.84,464,boneka-asli,0.7060,459,5,832,534
3769,125.84,468,boneka-asli,0.5954,79,528,604,1078
3769,125.84,471,boneka-asli,0.5779,1195,491,1920,1074
3770,125.87,448,boneka-dummy,0.8416,1620,146,1912,592
3770,125.87,463,boneka-dummy,0.8403,826,75,1593,935
3770,125.87,464,boneka-asli,0.7060,454,4,827,533
3770,125.87,468,boneka-asli,0.5954,70,554,585,1078
3770,125.87,471,boneka-asli,0.5779,1215,536,1920,1075
3771,125.90,448,boneka-dummy,0.8416,1619,149,1909,587
3771,125.90,463,boneka-dummy,0.8403,799,71,1560,928
3771,125.90,464,boneka-asli,0.7060,448,4,822,530
3771,125.90,468,boneka-asli,0.5954,70,575,581,1079
3772,125.94,448,boneka-dummy,0.8416,1614,142,1908,584
3772,125.94,463,boneka-dummy,0.8403,765,70,1517,926
3772,125.94,464,boneka-asli,0.7060,441,3,816,529
3772,125.94,468,boneka-asli,0.5954,40,579,555,1079
3772,125.94,471,boneka-asli,0.5779,1232,565,1920,1077
3773,125.97,448,boneka-dummy,0.8416,1608,135,1909,584
3773,125.97,463,boneka-dummy,0.8403,745,68,1493,929
3773,125.97,464,boneka-asli,0.7060,433,3,810,529
3773,125.97,468,boneka-asli,0.5954,20,561,553,1079
3774,126.00,448,boneka-dummy,0.8416,1603,131,1910,586
3774,126.00,463,boneka-dummy,0.8403,717,71,1461,935
3774,126.00,464,boneka-asli,0.7060,425,4,803,529
3774,126.00,468,boneka-asli,0.5954,10,560,549,1079
3775,126.04,448,boneka-dummy,0.8416,1598,129,1910,588
3775,126.04,463,boneka-dummy,0.8403,690,76,1426,942
3775,126.04,464,boneka-asli,0.7060,418,6,794,525
3775,126.04,468,boneka-asli,0.5954,5,536,567,1079
3775,126.04,471,boneka-asli,0.5779,1273,646,1877,1078
3776,126.07,448,boneka-dummy,0.8416,1591,130,1907,592
3776,126.07,463,boneka-dummy,0.8403,667,86,1393,951
3776,126.07,464,boneka-asli,0.7060,408,10,785,528
3776,126.07,468,boneka-asli,0.5954,2,524,572,1079
3776,126.07,471,boneka-asli,0.5779,1259,687,1828,1079
3777,126.10,448,boneka-dummy,0.8416,1586,134,1906,598
3777,126.10,463,boneka-dummy,0.8403,648,94,1368,963
3777,126.10,464,boneka-asli,0.7060,395,15,777,539
3777,126.10,468,boneka-asli,0.5954,1,500,578,1079
3777,126.10,471,boneka-asli,0.5779,1223,678,1815,1079
3778,126.14,448,boneka-dummy,0.8416,1578,138,1902,603
3778,126.14,463,boneka-dummy,0.8403,625,102,1339,975
3778,126.14,464,boneka-asli,0.7060,382,20,768,548
3778,126.14,468,boneka-asli,0.5954,0,482,561,1079
3778,126.14,471,boneka-asli,0.5779,1184,657,1809,1079
3778,126.14,478,boneka-asli,0.6111,222,473,581,736
3778,126.14,479,boneka-asli,0.6974,1130,88,1520,704
3779,126.17,448,boneka-dummy,0.8416,1571,147,1897,608
3779,126.17,463,boneka-dummy,0.8403,603,108,1311,984
3779,126.17,464,boneka-asli,0.7060,368,24,759,559
3779,126.17,468,boneka-asli,0.5954,0,480,539,1079
3779,126.17,478,boneka-asli,0.6111,212,473,572,735
3779,126.17,479,boneka-asli,0.6974,1121,88,1511,703
3780,126.20,448,boneka-dummy,0.8416,1566,164,1890,612
3780,126.20,463,boneka-dummy,0.8403,585,113,1287,991
3780,126.20,464,boneka-asli,0.7060,355,28,748,563
3780,126.20,468,boneka-asli,0.5954,0,476,524,1079
3780,126.20,471,boneka-asli,0.5779,1166,683,1754,1079
3780,126.20,478,boneka-asli,0.6111,201,474,564,740
3780,126.20,479,boneka-asli,0.6974,1104,92,1494,709
3781,126.24,448,boneka-dummy,0.8416,1559,170,1888,617
3781,126.24,463,boneka-dummy,0.8403,566,115,1268,999
3781,126.24,464,boneka-asli,0.7060,343,33,737,568
3781,126.24,468,boneka-asli,0.5954,0,475,522,1079
3781,126.24,479,boneka-asli,0.6974,1084,98,1478,721
3782,126.27,448,boneka-dummy,0.8416,1551,165,1891,620
3782,126.27,463,boneka-dummy,0.8403,551,117,1253,1008
3782,126.27,464,boneka-asli,0.7060,333,38,726,570
3782,126.27,468,boneka-asli,0.5954,0,474,524,1079
3782,126.27,479,boneka-asli,0.6974,1065,104,1465,736
3783,126.30,448,boneka-dummy,0.8416,1544,160,1894,623
3783,126.30,463,boneka-dummy,0.8403,540,127,1235,1016
3783,126.30,464,boneka-asli,0.7060,327,43,717,570
3783,126.30,468,boneka-asli,0.5954,0,474,525,1079
3783,126.30,479,boneka-asli,0.6974,1048,109,1455,752
3784,126.34,448,boneka-dummy,0.8416,1541,168,1892,627
3784,126.34,463,boneka-dummy,0.8403,532,138,1219,1022
3784,126.34,464,boneka-asli,0.7060,322,48,708,568
3784,126.34,468,boneka-asli,0.5954,0,480,523,1079
3784,126.34,471,boneka-asli,0.5779,1103,677,1693,1079
3784,126.34,479,boneka-asli,0.6974,1038,111,1446,757
3785,126.37,448,boneka-dummy,0.8416,1527,165,1897,644
3785,126.37,463,boneka-dummy,0.8403,519,145,1205,1033
3785,126.37,464,boneka-asli,0.7060,316,52,700,567
3785,126.37,468,boneka-asli,0.5954,0,487,523,1079
3786,126.41,448,boneka-dummy,0.8416,1519,167,1894,647
3786,126.41,463,boneka-dummy,0.8403,503,149,1191,1046
3786,126.41,464,boneka-asli,0.7060,305,56,690,573
3786,126.41,471,boneka-asli,0.5779,1067,678,1655,1079
3786,126.41,479,boneka-asli,0.6974,1025,117,1434,760
3787,126.44,448,boneka-dummy,0.8416,1511,169,1891,651
3787,126.44,463,boneka-dummy,0.8403,486,159,1169,1055
3787,126.44,464,boneka-asli,0.7060,294,63,677,577
3787,126.44,478,boneka-asli,0.6111,143,491,522,768
3787,126.44,479,boneka-asli,0.6974,1012,123,1420,761
3788,126.47,448,boneka-dummy,0.8416,1504,174,1889,658
3788,126.47,463,boneka-dummy,0.8403,470,171,1148,1066
3788,126.47,464,boneka-asli,0.7060,277,69,668,595
3788,126.47,471,boneka-asli,0.5779,1050,690,1625,1079
3788,126.47,479,boneka-asli,0.6974,995,132,1407,771
3789,126.51,448,boneka-dummy,0.8416,1494,182,1885,671
3789,126.51,463,boneka-dummy,0.8403,450,196,1114,1073
3789,126.51,464,boneka-asli,0.7060,257,80,650,609
3789,126.51,468,boneka-asli,0.5954,0,497,491,1053
3789,126.51,471,boneka-asli,0.5779,1039,701,1605,1079
3789,126.51,479,boneka-asli,0.6974,974,144,1388,783
3790,126.54,448,boneka-dummy,0.8416,1484,191,1881,686
3790,126.54,463,boneka-dummy,0.8403,433,221,1083,1076
3790,126.54,464,boneka-asli,0.7060,237,91,634,627
3790,126.54,468,boneka-asli,0.5954,5,509,476,1032
3790,126.54,479,boneka-asli,0.6974,951,159,1373,804
3791,126.57,448,boneka-dummy,0.8416,1479,202,1879,698
3791,126.57,463,boneka-dummy,0.8403,420,239,1061,1078
3791,126.57,464,boneka-asli,0.7060,221,101,622,645
3791,126.57,468,boneka-asli,0.5954,25,524,485,1020
3791,126.57,479,boneka-asli,0.6974,927,174,1368,846
3792,126.61,448,boneka-dummy,0.8416,1479,210,1882,710
3792,126.61,463,boneka-dummy,0.8403,411,253,1046,1079
3792,126.61,464,boneka-asli,0.7060,211,109,612,655
3792,126.61,468,boneka-asli,0.5954,38,519,496,998
3792,126.61,479,boneka-asli,0.6974,913,185,1362,867
3792,126.61,484,boneka-asli,0.5708,1365,632,1834,1080
3793,126.64,448,boneka-dummy,0.8416,1478,217,1886,722
3793,126.64,463,boneka-dummy,0.8403,406,265,1036,1079
3793,126.64,464,boneka-asli,0.7060,203,115,605,664
3793,126.64,468,boneka-asli,0.5954,40,514,503,988
3793,126.64,479,boneka-asli,0.6974,904,195,1355,877
3793,126.64,484,boneka-asli,0.5708,1369,647,1822,1080
3794,126.67,448,boneka-dummy,0.8416,1476,222,1889,730
3794,126.67,463,boneka-dummy,0.8403,402,273,1031,1079
3794,126.67,464,boneka-asli,0.7060,197,120,600,673
3794,126.67,468,boneka-asli,0.5954,38,501,513,977
3794,126.67,471,boneka-asli,0.5779,983,756,1467,1079
3794,126.67,479,boneka-asli,0.6974,897,202,1350,882
3794,126.67,484,boneka-asli,0.5708,1388,666,1825,1080
3795,126.71,448,boneka-dummy,0.8416,1474,225,1893,742
3795,126.71,463,boneka-dummy,0.8403,399,279,1028,1079
3795,126.71,464,boneka-asli,0.7060,193,123,598,682
3795,126.71,468,boneka-asli,0.5954,19,498,527,1008
3795,126.71,471,boneka-asli,0.5779,949,785,1392,1079
3795,126.71,479,boneka-asli,0.6974,893,207,1347,886
3796,126.74,448,boneka-dummy,0.8416,1473,229,1897,750
3796,126.74,463,boneka-dummy,0.8403,398,286,1026,1079
3796,126.74,464,boneka-asli,0.7060,189,126,595,687
3796,126.74,468,boneka-asli,0.5954,9,505,528,1034
3796,126.74,471,boneka-asli,0.5779,926,793,1353,1079
3796,126.74,479,boneka-asli,0.6974,887,210,1347,894
3797,126.77,448,boneka-dummy,0.8416,1473,233,1900,756
3797,126.77,463,boneka-dummy,0.8403,396,293,1023,1079
3797,126.77,464,boneka-asli,0.7060,189,128,592,688
3797,126.77,471,boneka-asli,0.5779,914,801,1329,1079
3797,126.77,478,boneka-asli,0.6111,80,532,454,802
3797,126.77,479,boneka-asli,0.6974,883,213,1348,901
3797,126.77,484,boneka-asli,0.5708,1373,667,1815,1080
3798,126.81,448,boneka-dummy,0.8416,1472,236,1902,761
3798,126.81,463,boneka-dummy,0.8403,394,297,1022,1079
3798,126.81,464,boneka-asli,0.7060,189,129,589,687
3798,126.81,468,boneka-asli,0.5954,4,497,540,1055
3798,126.81,471,boneka-asli,0.5779,911,808,1315,1079
3798,126.81,479,boneka-asli,0.6974,881,215,1349,903
3799,126.84,448,boneka-dummy,0.8416,1472,237,1904,763
3799,126.84,463,boneka-dummy,0.8403,390,297,1021,1079
3799,126.84,464,boneka-asli,0.7060,187,130,585,686
3799,126.84,468,boneka-asli,0.5954,2,493,541,1067
3799,126.84,471,boneka-asli,0.5779,914,816,1307,1079
3800,126.87,448,boneka-dummy,0.8416,1472,234,1907,764
3800,126.87,463,boneka-dummy,0.8403,383,289,1023,1079
3800,126.87,464,boneka-asli,0.7060,188,127,582,679
3800,126.87,468,boneka-asli,0.5954,1,509,527,1073
3800,126.87,471,boneka-asli,0.5779,922,813,1332,1079
3800,126.87,479,boneka-asli,0.6974,882,211,1346,889
3801,126.91,448,boneka-dummy,0.8416,1472,231,1908,762
3801,126.91,463,boneka-dummy,0.8403,377,278,1027,1079
3801,126.91,464,boneka-asli,0.7060,189,125,580,673
3801,126.91,468,boneka-asli,0.5954,0,523,519,1076
3801,126.91,479,boneka-asli,0.6974,882,208,1344,878
3801,126.91,484,boneka-asli,0.5708,1378,679,1819,1080
3802,126.94,448,boneka-dummy,0.8416,1473,229,1909,759
3802,126.94,463,boneka-dummy,0.8403,372,269,1030,1079
3802,126.94,464,boneka-asli,0.7060,190,123,579,669
3802,126.94,468,boneka-asli,0.5954,0,527,521,1078
3803,126.97,448,boneka-dummy,0.8416,1474,229,1909,758
3803,126.97,463,boneka-dummy,0.8403,368,266,1028,1079
3803,126.97,464,boneka-asli,0.7060,190,123,576,667
3803,126.97,468,boneka-asli,0.5954,0,527,522,1079
3803,126.97,479,boneka-asli,0.6974,880,207,1342,870
3804,127.01,448,boneka-dummy,0.8416,1475,232,1909,759
3804,127.01,463,boneka-dummy,0.8403,364,273,1019,1079
3804,127.01,464,boneka-asli,0.7060,190,125,574,668
3804,127.01,468,boneka-asli,0.5954,0,515,525,1079
3804,127.01,479,boneka-asli,0.6974,874,208,1346,880
3805,127.04,448,boneka-dummy,0.8416,1477,239,1910,763
3805,127.04,463,boneka-dummy,0.8403,361,280,1011,1079
3805,127.04,464,boneka-asli,0.7060,189,131,573,674
3805,127.04,468,boneka-asli,0.5954,0,488,529,1077
3805,127.04,479,boneka-asli,0.6974,864,212,1352,905
3806,127.07,448,boneka-dummy,0.8416,1480,248,1911,769
3806,127.07,463,boneka-dummy,0.8403,359,290,1004,1079
3806,127.07,464,boneka-asli,0.7060,190,138,572,680
3806,127.07,468,boneka-asli,0.5954,0,511,514,1078
3806,127.07,479,boneka-asli,0.6974,859,219,1354,921
3807,127.11,448,boneka-dummy,0.8416,1485,256,1913,773
