frame,timestamp_sec,class,confidence,x1,y1,x2,y2
1251,41.77,boneka-asli,0.7907,528,381,807,787
1252,41.80,boneka-asli,0.7782,493,376,765,781
1253,41.83,boneka-asli,0.7876,467,373,748,781
1253,41.83,boneka-dummy,0.5267,0,243,799,809
1254,41.87,boneka-asli,0.8284,434,376,720,783
1255,41.90,boneka-asli,0.7892,402,373,679,789
1255,41.90,boneka-dummy,0.5620,2,237,713,803
1255,41.90,boneka-dummy,0.5309,1835,56,1920,260
1256,41.93,boneka-asli,0.8261,370,378,664,796
1256,41.93,boneka-dummy,0.5529,1815,64,1920,258
1257,41.97,boneka-asli,0.8611,335,384,620,810
1258,42.00,boneka-asli,0.7543,299,389,601,821
1259,42.03,boneka-asli,0.8366,274,396,571,829
1260,42.07,boneka-asli,0.7226,235,398,537,842
1261,42.10,boneka-dummy,0.6593,206,397,524,844
1261,42.10,boneka-asli,0.6358,203,401,522,842
1261,42.10,boneka-asli,0.5685,990,233,1082,357
1261,42.10,boneka-asli,0.5674,0,250,586,840
1262,42.14,boneka-asli,0.6928,179,402,496,853
1262,42.14,boneka-asli,0.5686,0,254,532,839
1263,42.17,boneka-dummy,0.6697,145,401,479,853
1263,42.17,boneka-asli,0.5821,144,402,473,859
1264,42.20,boneka-asli,0.6398,120,400,448,859
1264,42.20,boneka-dummy,0.5822,122,399,455,854
1264,42.20,boneka-asli,0.5778,927,233,1029,355
1265,42.24,boneka-dummy,0.7137,95,394,428,858
1265,42.24,boneka-asli,0.5457,94,397,424,863
1266,42.27,boneka-dummy,0.6596,60,394,405,864
1266,42.27,boneka-asli,0.5074,58,397,397,867
1267,42.30,boneka-asli,0.5205,2,392,360,866
1268,42.34,boneka-asli,0.6152,0,392,302,886
1269,42.37,boneka-asli,0.5858,0,398,257,897
1269,42.37,boneka-dummy,0.5346,0,399,260,899
1270,42.40,boneka-asli,0.6183,0,406,192,905
1270,42.40,boneka-dummy,0.5996,0,387,199,901
1318,44.00,boneka-asli,0.6749,1,206,123,349
1320,44.07,boneka-asli,0.7159,78,209,203,351
1321,44.10,boneka-asli,0.7004,116,211,235,354
1322,44.14,boneka-asli,0.6984,155,216,281,356
1322,44.14,boneka-dummy,0.5769,47,217,167,357
1323,44.17,boneka-asli,0.7143,196,220,317,356
1323,44.17,boneka-dummy,0.7046,85,227,213,361
1324,44.21,boneka-dummy,0.6500,124,229,239,366
1324,44.21,boneka-asli,0.5130,231,223,347,366
1325,44.24,boneka-asli,0.5451,160,233,272,363
1325,44.24,boneka-asli,0.5431,269,229,387,365
1327,44.31,boneka-dummy,0.5196,231,240,345,368
1330,44.41,boneka-asli,0.5183,439,247,557,378
1339,44.71,boneka-asli,0.5156,678,271,794,404
1342,44.81,boneka-asli,0.6227,723,280,842,417
1342,44.81,boneka-dummy,0.5514,633,285,740,421
1343,44.84,boneka-asli,0.5657,751,291,851,428
1344,44.87,boneka-dummy,0.5934,765,290,868,432
1345,44.91,boneka-asli,0.5338,773,299,880,435
1349,45.04,boneka-asli,0.5065,1613,146,1757,317
1350,45.07,boneka-asli,0.6300,875,313,980,452
1351,45.11,boneka-asli,0.7006,896,312,1006,452
1352,45.14,boneka-asli,0.5468,923,318,1031,462
1352,45.14,boneka-dummy,0.5154,817,329,925,467
1353,45.17,boneka-dummy,0.5272,844,332,947,473
1353,45.17,boneka-asli,0.5169,946,322,1055,468
1359,45.37,boneka-asli,0.7348,1106,313,1222,454
1360,45.41,boneka-asli,0.5346,1135,307,1246,454
1361,45.44,boneka-asli,0.5427,1163,311,1279,458
1366,45.61,boneka-asli,0.6376,1738,264,1919,714
1367,45.64,boneka-asli,0.5052,1421,281,1553,435
1368,45.67,boneka-asli,0.6930,1471,281,1603,431
1369,45.71,boneka-asli,0.5111,1523,276,1650,425
1370,45.74,boneka-asli,0.7156,1572,272,1710,425
1374,45.87,boneka-asli,0.6222,1777,244,1919,416
1374,45.87,boneka-dummy,0.5237,1640,263,1772,434
1375,45.91,boneka-dummy,0.6948,1824,236,1920,418
1375,45.91,boneka-dummy,0.6503,1691,253,1826,420
1377,45.97,boneka-dummy,0.7074,1794,238,1920,441
1391,46.44,boneka-dummy,0.5773,1807,139,1919,475
1400,46.74,boneka-dummy,0.6151,757,904,1013,1027
1402,46.81,boneka-dummy,0.5091,750,966,983,1078
1403,46.84,boneka-dummy,0.5216,718,994,963,1080
1411,47.11,boneka-asli,0.5147,1731,0,1919,744
1443,48.18,boneka-dummy,0.6341,1815,454,1920,696
1444,48.21,boneka-dummy,0.7558,1794,454,1920,698
1445,48.24,boneka-dummy,0.6587,1795,456,1920,680
1446,48.28,boneka-dummy,0.6969,1786,449,1919,687
1447,48.31,boneka-dummy,0.7371,1771,450,1919,687
1448,48.35,boneka-dummy,0.7300,1752,454,1918,690
1449,48.38,boneka-dummy,0.7295,1736,456,1918,693
1450,48.41,boneka-dummy,0.6879,1708,458,1905,689
1451,48.45,boneka-dummy,0.5296,1680,472,1839,681
1452,48.48,boneka-asli,0.7077,1802,454,1920,697
1452,48.48,boneka-dummy,0.6435,1647,509,1817,693
1453,48.51,boneka-asli,0.7506,1782,462,1920,712
1453,48.51,boneka-dummy,0.5049,1615,485,1785,710
1454,48.55,boneka-asli,0.8387,1747,475,1920,726
1455,48.58,boneka-asli,0.8147,1714,488,1915,733
1455,48.58,boneka-dummy,0.7486,1556,518,1734,738
1456,48.61,boneka-asli,0.8725,1683,504,1874,741
1456,48.61,boneka-asli,0.5016,1517,520,1687,763
1457,48.65,boneka-asli,0.8908,1658,522,1842,760
1458,48.68,boneka-asli,0.8586,1620,534,1814,772
1458,48.68,boneka-dummy,0.7196,1453,592,1639,786
1459,48.71,boneka-asli,0.8681,1584,553,1784,788
1459,48.71,boneka-dummy,0.7160,1420,609,1595,815
1460,48.75,boneka-asli,0.8577,1559,571,1759,810
1460,48.75,boneka-dummy,0.5937,1386,591,1576,833
1460,48.75,boneka-asli,0.5347,1387,583,1577,830
1461,48.78,boneka-asli,0.8342,1522,586,1718,830
1462,48.81,boneka-asli,0.8316,1485,591,1688,846
1462,48.81,boneka-dummy,0.6452,1317,618,1494,863
1463,48.85,boneka-asli,0.8439,1451,604,1650,863
1463,48.85,boneka-asli,0.7595,1284,620,1458,887
1463,48.85,boneka-dummy,0.5050,1283,620,1457,887
1464,48.88,boneka-asli,0.8776,1427,620,1615,861
1464,48.88,boneka-dummy,0.7657,1249,632,1442,893
1465,48.91,boneka-dummy,0.8432,1216,710,1402,908
1465,48.91,boneka-asli,0.8424,1388,631,1587,878
1466,48.95,boneka-asli,0.8503,1358,642,1551,888
1466,48.95,boneka-dummy,0.8047,1178,721,1375,923
1467,48.98,boneka-asli,0.8802,1331,646,1521,898
1467,48.98,boneka-dummy,0.7794,1147,681,1348,933
1468,49.01,boneka-asli,0.8438,1304,650,1492,899
1468,49.01,boneka-dummy,0.8029,1126,703,1323,932
1469,49.05,boneka-asli,0.8270,1281,651,1471,899
1469,49.05,boneka-dummy,0.7083,1103,666,1301,936
1470,49.08,boneka-asli,0.8118,1261,652,1447,905
1470,49.08,boneka-dummy,0.7980,1078,679,1275,936
1471,49.11,boneka-asli,0.8336,1240,652,1425,905
1471,49.11,boneka-dummy,0.6940,1057,668,1255,934
1472,49.15,boneka-asli,0.8586,1214,651,1406,893
1472,49.15,boneka-dummy,0.7635,1038,740,1231,934
1472,49.15,boneka-asli,0.6318,1039,682,1233,933
1473,49.18,boneka-asli,0.8678,1194,652,1385,895
1473,49.18,boneka-dummy,0.8281,1018,727,1214,937
1474,49.21,boneka-asli,0.8307,1177,652,1373,901
1474,49.21,boneka-dummy,0.7693,999,675,1197,941
1475,49.25,boneka-dummy,0.8408,979,713,1178,938
1475,49.25,boneka-asli,0.8272,1162,651,1350,895
1475,49.25,boneka-asli,0.6009,0,142,316,1080
1476,49.28,boneka-asli,0.8599,1146,649,1334,896
1476,49.28,boneka-dummy,0.7180,961,670,1158,937
1476,49.28,boneka-asli,0.5335,0,148,307,1080
1477,49.31,boneka-asli,0.8714,1130,643,1316,891
1477,49.31,boneka-dummy,0.8016,945,691,1145,934
1477,49.31,boneka-asli,0.5443,0,178,285,1080
1478,49.35,boneka-asli,0.8463,1115,640,1303,888
1478,49.35,boneka-dummy,0.8393,929,671,1129,929
1478,49.35,boneka-asli,0.6289,0,169,252,1080
1479,49.38,boneka-asli,0.8232,1098,635,1290,888
1479,49.38,boneka-dummy,0.6834,913,668,1116,929
1480,49.41,boneka-asli,0.8251,1082,629,1280,888
1480,49.41,boneka-dummy,0.7999,895,680,1097,929
1481,49.45,boneka-asli,0.8280,1070,625,1261,882
1481,49.45,boneka-dummy,0.7993,887,704,1086,921
1482,49.48,boneka-asli,0.8226,1063,616,1253,874
1482,49.48,boneka-dummy,0.7118,877,660,1081,916
1483,49.51,boneka-asli,0.7705,1062,608,1248,866
1483,49.51,boneka-dummy,0.7530,876,630,1074,910
1484,49.55,boneka-asli,0.8033,1056,604,1245,863
1484,49.55,boneka-dummy,0.7045,869,622,1076,903
1485,49.58,boneka-asli,0.8443,1058,600,1246,854
1485,49.58,boneka-dummy,0.7022,868,620,1076,891
1486,49.61,boneka-asli,0.8573,1057,592,1248,848
1486,49.61,boneka-dummy,0.7749,869,617,1072,885
1486,49.61,boneka-dummy,0.5802,1584,359,1920,880
1487,49.65,boneka-asli,0.8217,1057,583,1252,837
1487,49.65,boneka-dummy,0.8196,873,661,1074,880
1487,49.65,boneka-dummy,0.6018,1579,353,1920,862
1488,49.68,boneka-asli,0.8599,1058,577,1253,833
1488,49.68,boneka-dummy,0.8207,876,654,1075,869
1488,49.68,boneka-dummy,0.7305,1597,338,1920,871
1489,49.71,boneka-asli,0.8599,1063,570,1255,827
1489,49.71,boneka-dummy,0.8033,878,651,1081,871
1490,49.75,boneka-asli,0.8438,1068,565,1262,819
1490,49.75,boneka-dummy,0.6891,881,607,1080,857
1490,49.75,boneka-asli,0.5662,883,583,1082,859
1491,49.78,boneka-asli,0.8182,1069,558,1271,811
1491,49.78,boneka-dummy,0.7330,881,633,1083,849
1491,49.78,boneka-asli,0.6771,881,593,1086,847
1492,49.81,boneka-asli,0.8587,1071,548,1270,798
1492,49.81,boneka-dummy,0.8261,883,632,1092,845
1493,49.85,boneka-dummy,0.8281,889,564,1093,833
1493,49.85,boneka-asli,0.7676,1075,535,1271,793
1494,49.88,boneka-dummy,0.8224,889,588,1091,828
1494,49.88,boneka-asli,0.7924,1075,528,1274,785
1495,49.91,boneka-asli,0.8434,1072,519,1268,782
1495,49.91,boneka-dummy,0.7327,885,578,1086,826
1496,49.95,boneka-asli,0.8315,1070,519,1266,777
1496,49.95,boneka-dummy,0.8065,882,595,1087,823
1497,49.98,boneka-asli,0.8451,1070,517,1267,780
1497,49.98,boneka-dummy,0.7608,879,577,1087,826
1498,50.01,boneka-asli,0.7806,1070,512,1267,773
1498,50.01,boneka-dummy,0.6770,881,538,1088,824
1498,50.01,boneka-asli,0.5692,893,534,1087,827
1499,50.05,boneka-asli,0.7912,1071,509,1264,771
1499,50.05,boneka-dummy,0.6775,879,550,1088,825
1499,50.05,boneka-asli,0.5701,890,532,1090,829
1500,50.08,boneka-asli,0.7806,1070,509,1264,773
1500,50.08,boneka-dummy,0.7123,878,554,1087,821
1501,50.11,boneka-asli,0.8280,1070,505,1266,769
1501,50.11,boneka-dummy,0.7810,878,540,1090,820
1502,50.15,boneka-asli,0.8393,1066,503,1275,765
1502,50.15,boneka-dummy,0.7675,874,545,1088,818
1502,50.15,boneka-dummy,0.6236,1622,268,1920,746
1503,50.18,boneka-asli,0.8640,1070,493,1282,759
1503,50.18,boneka-dummy,0.8216,876,584,1096,814
1504,50.21,boneka-asli,0.8663,1070,484,1285,759
1504,50.21,boneka-dummy,0.8119,874,522,1098,812
1504,50.21,boneka-asli,0.6243,878,518,1099,813
1505,50.25,boneka-asli,0.8644,1076,480,1288,752
1505,50.25,boneka-dummy,0.8576,873,517,1099,807
1506,50.28,boneka-asli,0.8433,1084,472,1292,750
1506,50.28,boneka-dummy,0.7970,879,502,1106,812
1507,50.31,boneka-asli,0.8238,1103,465,1316,742
1507,50.31,boneka-dummy,0.8021,897,488,1122,808
1508,50.35,boneka-dummy,0.8526,918,567,1145,790
1508,50.35,boneka-asli,0.6967,1127,471,1354,740
1509,50.38,boneka-asli,0.8393,1165,475,1385,754
1509,50.38,boneka-dummy,0.7789,952,552,1186,805
1510,50.42,boneka-asli,0.8414,1207,477,1424,762
1510,50.42,boneka-dummy,0.7862,987,506,1222,813
1511,50.45,boneka-asli,0.8675,1244,480,1472,767
1511,50.45,boneka-dummy,0.8357,1026,528,1262,811
1512,50.48,boneka-dummy,0.8383,1069,511,1301,820
1512,50.48,boneka-asli,0.7113,1284,487,1511,779
1513,50.52,boneka-dummy,0.8373,1105,547,1341,834
1513,50.52,boneka-asli,0.8001,1320,498,1555,795
1514,50.55,boneka-dummy,0.7894,1141,592,1386,845
1514,50.55,boneka-asli,0.7157,1366,508,1605,801
1514,50.55,boneka-dummy,0.7097,1365,507,1604,798
1515,50.58,boneka-dummy,0.8349,1177,615,1428,849
1515,50.58,boneka-asli,0.8197,1410,518,1650,813
1516,50.62,boneka-dummy,0.8531,1211,627,1469,863
1516,50.62,boneka-asli,0.5633,1450,528,1696,823
1517,50.65,boneka-dummy,0.8086,1253,612,1524,873
1518,50.68,boneka-dummy,0.8687,1288,630,1564,897
1518,50.68,boneka-asli,0.7998,1538,546,1813,861
1519,50.72,boneka-dummy,0.8584,1329,634,1596,909
1519,50.72,boneka-asli,0.6775,1580,566,1848,878
1519,50.72,boneka-dummy,0.6043,1575,571,1849,877
1520,50.75,boneka-dummy,0.8327,1357,638,1629,918
1520,50.75,boneka-asli,0.7964,1608,569,1878,896
1521,50.78,boneka-dummy,0.8479,1373,585,1649,934
1521,50.78,boneka-asli,0.7449,1634,572,1909,908
1521,50.78,boneka-dummy,0.5080,1631,569,1913,904
1522,50.82,boneka-dummy,0.8624,1384,591,1669,944
1522,50.82,boneka-asli,0.7925,1649,577,1918,917
1522,50.82,boneka-dummy,0.5407,1649,572,1915,913
1523,50.85,boneka-dummy,0.8345,1397,591,1682,955
1523,50.85,boneka-asli,0.7728,1662,583,1919,925
1524,50.88,boneka-dummy,0.8730,1406,597,1695,963
1524,50.88,boneka-asli,0.7978,1679,586,1916,932
1525,50.92,boneka-dummy,0.8595,1420,611,1717,963
1525,50.92,boneka-asli,0.7232,1693,590,1917,931
1526,50.95,boneka-dummy,0.8724,1433,592,1725,975
1526,50.95,boneka-asli,0.5703,1704,591,1917,946
1526,50.95,boneka-dummy,0.5599,1705,590,1918,946
1527,50.98,boneka-dummy,0.8616,1441,596,1741,977
1527,50.98,boneka-dummy,0.6174,1720,589,1920,942
1527,50.98,boneka-asli,0.5494,1723,590,1919,951
1528,51.02,boneka-dummy,0.9032,1451,594,1757,984
1528,51.02,boneka-asli,0.7541,1732,591,1919,945
1529,51.05,boneka-dummy,0.8732,1462,593,1768,990
1529,51.05,boneka-asli,0.6197,1745,586,1919,998
1530,51.08,boneka-dummy,0.8781,1471,593,1777,995
1530,51.08,boneka-dummy,0.5905,1754,587,1920,955
1531,51.12,boneka-dummy,0.8774,1472,595,1780,995
1531,51.12,boneka-dummy,0.7687,1759,585,1920,957
1532,51.15,boneka-dummy,0.8735,1477,591,1790,996
1532,51.15,boneka-dummy,0.7281,1766,583,1919,959
1533,51.18,boneka-dummy,0.8867,1480,589,1800,999
1533,51.18,boneka-asli,0.5400,1773,582,1919,961
1533,51.18,boneka-dummy,0.5352,1771,580,1920,961
1534,51.22,boneka-dummy,0.8787,1478,588,1800,999
1534,51.22,boneka-asli,0.5800,1772,582,1919,961
1535,51.25,boneka-dummy,0.8758,1475,581,1797,997
1535,51.25,boneka-asli,0.6491,1772,578,1919,959
1535,51.25,boneka-dummy,0.5110,1770,574,1920,959
1536,51.28,boneka-dummy,0.8427,1472,583,1791,999
1536,51.28,boneka-asli,0.5744,1769,572,1919,961
1537,51.32,boneka-dummy,0.8584,1460,580,1785,999
1537,51.32,boneka-asli,0.6010,1758,575,1919,961
1538,51.35,boneka-dummy,0.8524,1445,579,1771,1000
1539,51.38,boneka-dummy,0.8463,1427,588,1761,1003
1540,51.42,boneka-dummy,0.8425,1415,583,1744,1005
1540,51.42,boneka-asli,0.6940,1721,580,1919,963
1541,51.45,boneka-dummy,0.8374,1397,581,1727,1008
1541,51.45,boneka-dummy,0.6306,1700,575,1919,965
1542,51.48,boneka-dummy,0.8551,1376,583,1715,1008
1542,51.48,boneka-dummy,0.7356,1688,577,1918,969
1543,51.52,boneka-dummy,0.8457,1364,582,1697,1009
1543,51.52,boneka-asli,0.7293,1672,579,1917,969
1544,51.55,boneka-dummy,0.8259,1346,581,1681,1008
1544,51.55,boneka-asli,0.5639,1655,576,1917,972
1545,51.58,boneka-dummy,0.8362,1328,582,1669,1012
1545,51.58,boneka-dummy,0.5407,1643,576,1919,987
1546,51.62,boneka-dummy,0.8163,1317,579,1654,1014
1546,51.62,boneka-asli,0.6618,1629,585,1918,985
1547,51.65,boneka-dummy,0.8506,1302,587,1637,1024
1547,51.65,boneka-dummy,0.5137,1608,583,1918,991
1548,51.68,boneka-dummy,0.8321,1287,592,1626,1036
1548,51.68,boneka-asli,0.5649,1598,591,1918,1003
1549,51.72,boneka-dummy,0.8479,1269,694,1614,1050
1549,51.72,boneka-asli,0.7357,1586,598,1913,1004
1550,51.75,boneka-dummy,0.8316,1257,595,1598,1058
1550,51.75,boneka-asli,0.8287,1575,600,1909,1009
1551,51.78,boneka-dummy,0.8812,1243,596,1585,1070
1551,51.78,boneka-asli,0.8320,1560,605,1894,1015
1552,51.82,boneka-dummy,0.8704,1229,597,1574,1072
1552,51.82,boneka-asli,0.8150,1547,607,1876,1019
1553,51.85,boneka-dummy,0.8470,1219,599,1564,1071
1553,51.85,boneka-asli,0.8393,1536,610,1862,1020
1554,51.88,boneka-dummy,0.8591,1200,603,1546,1075
1554,51.88,boneka-asli,0.8125,1527,612,1854,1027
1555,51.92,boneka-dummy,0.8554,1181,609,1532,1073
1555,51.92,boneka-asli,0.7675,1509,614,1836,1034
1556,51.95,boneka-dummy,0.7842,1168,618,1524,1080
1556,51.95,boneka-asli,0.7699,1500,617,1828,1037
1557,51.98,boneka-dummy,0.8363,1155,626,1508,1080
1557,51.98,boneka-asli,0.7822,1488,619,1816,1052
1558,52.02,boneka-dummy,0.8441,1148,631,1499,1080
1558,52.02,boneka-asli,0.8060,1483,624,1810,1057
1559,52.05,boneka-dummy,0.8500,1134,625,1492,1080
1559,52.05,boneka-asli,0.7743,1471,623,1807,1061
1560,52.08,boneka-dummy,0.8569,1125,626,1485,1080
1560,52.08,boneka-asli,0.7970,1462,622,1805,1060
1561,52.12,boneka-dummy,0.8073,1121,631,1478,1080
1561,52.12,boneka-asli,0.5704,1456,627,1801,1062
1562,52.15,boneka-dummy,0.8487,1110,626,1472,1080
1562,52.15,boneka-asli,0.7894,1450,628,1788,1059
1563,52.18,boneka-dummy,0.8346,1098,645,1459,1080
1563,52.18,boneka-asli,0.5971,1442,624,1783,1060
1564,52.22,boneka-dummy,0.8389,1090,626,1450,1080
1564,52.22,boneka-asli,0.7120,1437,617,1776,1062
1565,52.25,boneka-dummy,0.8554,1074,620,1444,1080
1565,52.25,boneka-asli,0.6846,1432,621,1769,1065
1566,52.28,boneka-asli,0.8518,1424,617,1769,1059
1566,52.28,boneka-dummy,0.8208,1073,619,1443,1080
1567,52.32,boneka-dummy,0.7938,1060,618,1436,1080
1567,52.32,boneka-asli,0.6205,1416,612,1762,1071
1567,52.32,boneka-asli,0.5668,1770,899,1919,1077
1567,52.32,boneka-dummy,0.5012,1414,612,1772,1068
1568,52.35,boneka-dummy,0.8109,1049,604,1429,1080
1568,52.35,boneka-asli,0.7252,1407,607,1759,1061
1568,52.35,boneka-asli,0.6350,1766,894,1919,1076
1568,52.35,boneka-dummy,0.5833,1408,606,1769,1060
1569,52.39,boneka-dummy,0.8622,1036,597,1422,1080
1569,52.39,boneka-dummy,0.5526,1399,602,1762,1048
1569,52.39,boneka-asli,0.5136,1756,892,1920,1074
1570,52.42,boneka-dummy,0.8526,1026,638,1407,1080
1570,52.42,boneka-asli,0.6983,1391,606,1741,1054
1571,52.45,boneka-dummy,0.8411,1025,660,1403,1080
1571,52.45,boneka-asli,0.7333,1384,603,1736,1052
1572,52.49,boneka-dummy,0.8093,1012,593,1396,1080
1572,52.49,boneka-asli,0.5563,1375,598,1734,1054
1573,52.52,boneka-dummy,0.7903,1001,636,1389,1080
1573,52.52,boneka-asli,0.7660,1368,592,1737,1046
1574,52.55,boneka-dummy,0.8200,990,608,1385,1080
1574,52.55,boneka-asli,0.8173,1363,589,1731,1038
1575,52.59,boneka-dummy,0.8890,986,575,1378,1076
1575,52.59,boneka-asli,0.8413,1358,577,1729,1036
1576,52.62,boneka-dummy,0.9246,984,564,1372,1078
1576,52.62,boneka-asli,0.8381,1354,574,1728,1032
1577,52.65,boneka-dummy,0.9192,969,556,1365,1077
1577,52.65,boneka-asli,0.6929,1346,567,1727,1029
1578,52.69,boneka-dummy,0.9231,956,553,1356,1074
1578,52.69,boneka-asli,0.5806,1341,568,1725,1033
1579,52.72,boneka-dummy,0.9116,949,556,1352,1078
1579,52.72,boneka-asli,0.5286,1335,567,1714,1037
1580,52.75,boneka-dummy,0.9065,935,557,1344,1079
1580,52.75,boneka-asli,0.5692,1326,567,1712,1038
1581,52.79,boneka-dummy,0.9080,923,561,1338,1080
1581,52.79,boneka-asli,0.7439,1317,564,1707,1047
1581,52.79,boneka-asli,0.7082,1702,870,1916,1074
1582,52.82,boneka-dummy,0.8887,913,565,1333,1080
1582,52.82,boneka-asli,0.7603,1316,573,1704,1053
1582,52.82,boneka-asli,0.7125,1697,877,1918,1077
1583,52.85,boneka-dummy,0.8793,904,566,1328,1080
1583,52.85,boneka-asli,0.8108,1309,568,1702,1066
1583,52.85,boneka-asli,0.7627,1701,886,1917,1079
1584,52.89,boneka-dummy,0.8978,903,561,1328,1080
1584,52.89,boneka-asli,0.8449,1309,566,1704,1061
1584,52.89,boneka-asli,0.7471,1701,884,1918,1079
1585,52.92,boneka-dummy,0.8981,901,555,1324,1080
1585,52.92,boneka-asli,0.8237,1309,564,1706,1053
1585,52.92,boneka-asli,0.7269,1699,879,1918,1077
1586,52.95,boneka-dummy,0.9146,898,551,1322,1080
1586,52.95,boneka-asli,0.8562,1306,563,1704,1050
1586,52.95,boneka-asli,0.7000,1683,878,1918,1079
1587,52.99,boneka-dummy,0.9032,894,548,1316,1080
1587,52.99,boneka-asli,0.8408,1298,561,1701,1049
1587,52.99,boneka-asli,0.6881,1687,875,1918,1078
1588,53.02,boneka-dummy,0.8478,889,543,1308,1079
1588,53.02,boneka-asli,0.8414,1290,556,1700,1048
1588,53.02,boneka-asli,0.6378,1682,871,1917,1078
1588,53.02,boneka-asli,0.5120,18,924,515,1078
1589,53.05,boneka-asli,0.8656,1284,555,1690,1044
1589,53.05,boneka-dummy,0.8457,875,541,1301,1079
1590,53.09,boneka-dummy,0.8855,860,541,1291,1077
1590,53.09,boneka-asli,0.8596,1272,553,1681,1041
1590,53.09,boneka-asli,0.6144,1665,863,1916,1072
1591,53.12,boneka-dummy,0.8805,849,537,1284,1075
1591,53.12,boneka-asli,0.8691,1264,542,1671,1038
1591,53.12,boneka-asli,0.6128,1659,863,1916,1066
1592,53.15,boneka-dummy,0.9009,833,524,1272,1075
1592,53.15,boneka-asli,0.8197,1252,531,1662,1024
1592,53.15,boneka-asli,0.5958,1642,861,1918,1063
1593,53.19,boneka-dummy,0.9048,830,508,1262,1064
1593,53.19,boneka-asli,0.7699,1244,518,1651,1016
1593,53.19,boneka-asli,0.7503,1639,851,1917,1051
1594,53.22,boneka-dummy,0.8921,818,495,1250,1055
1594,53.22,boneka-asli,0.8553,1241,511,1643,1003
1594,53.22,boneka-asli,0.6533,1628,845,1919,1041
1595,53.25,boneka-dummy,0.8710,804,481,1238,1048
1595,53.25,boneka-asli,0.8121,1225,505,1631,995
1595,53.25,boneka-asli,0.5984,1612,844,1915,1030
1596,53.29,boneka-dummy,0.8565,795,486,1217,1029
1596,53.29,boneka-asli,0.6018,1599,843,1915,1020
1596,53.29,boneka-asli,0.5110,1210,501,1611,986
1597,53.32,boneka-asli,0.8154,1189,498,1598,986
1597,53.32,boneka-dummy,0.7634,774,484,1202,1030
1598,53.35,boneka-asli,0.8379,1178,494,1587,985
1598,53.35,boneka-dummy,0.8049,759,478,1193,1037
1599,53.39,boneka-asli,0.8799,1170,488,1576,984
1599,53.39,boneka-dummy,0.8366,742,463,1181,1049
1599,53.39,boneka-asli,0.5592,1559,822,1878,1018
1600,53.42,boneka-asli,0.8330,1152,485,1560,983
1600,53.42,boneka-dummy,0.8312,726,457,1161,1022
1600,53.42,boneka-asli,0.6510,1546,818,1871,1080
1601,53.45,boneka-asli,0.8354,1141,481,1550,974
1601,53.45,boneka-dummy,0.7683,711,462,1147,1028
1602,53.49,boneka-asli,0.8671,1125,483,1535,971
1602,53.49,boneka-dummy,0.7862,698,463,1135,1040
1602,53.49,boneka-asli,0.5871,1512,807,1858,1054
1603,53.52,boneka-asli,0.8530,1113,484,1527,983
1603,53.52,boneka-dummy,0.7512,677,460,1117,1044
1603,53.52,boneka-asli,0.5497,1506,818,1836,1061
1604,53.55,boneka-asli,0.7839,1094,490,1516,987
1604,53.55,boneka-dummy,0.7571,666,473,1101,1042
1605,53.59,boneka-dummy,0.8702,653,476,1094,1050
1605,53.59,boneka-asli,0.8343,1082,495,1511,996
1606,53.62,boneka-dummy,0.8970,638,478,1082,1057
1606,53.62,boneka-asli,0.8364,1072,501,1490,1006
1606,53.62,boneka-asli,0.5430,1470,851,1807,1063
1607,53.65,boneka-dummy,0.9103,625,483,1074,1065
1607,53.65,boneka-asli,0.8453,1061,504,1485,1010
1607,53.65,boneka-dummy,0.6794,0,836,532,1080
1607,53.65,boneka-asli,0.5010,1455,846,1793,1066
1608,53.69,boneka-dummy,0.9165,611,484,1059,1073
1608,53.69,boneka-asli,0.8465,1053,507,1475,1016
1608,53.69,boneka-asli,0.6225,1447,846,1769,1064
1609,53.72,boneka-dummy,0.9209,600,495,1047,1078
1609,53.72,boneka-asli,0.9055,1043,511,1465,1024
1609,53.72,boneka-asli,0.5490,1435,861,1770,1067
1609,53.72,boneka-dummy,0.5429,1,858,519,1080
1610,53.75,boneka-asli,0.9418,1030,515,1452,1036
1610,53.75,boneka-dummy,0.9065,579,507,1033,1080
1610,53.75,boneka-asli,0.6184,1411,841,1711,1072
1610,53.75,boneka-dummy,0.5247,1,871,507,1080
